provider,token_amount,coin_amount,event,logIndex,transactionIndex,transactionHash,address,blockHash,blockNumber,block_date
0x9D71657276a25c1D3B84E3Cb570E58e5B51741F3,17174173717176398406,18541718549569735010,RemoveLiquidityOne,176,79,0x8ba9c983a21ff5ddc1fdf1d7106d9740bc7aad101e46d98327549db552b5e913,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xce45996670f323d16a724978a2e6194f3b8d41f18432162cd395da3911b5455a,18068644,2023-09-05 06:58:59
0xb4b472109a165c229F85aF509601D1a9D0f19A57,157446192482252514,169984513791048663,RemoveLiquidityOne,247,98,0xdcd7fc3c2a0fe684750c3b811839a18a8bee6686cd21d8624b08efbc611b1fda,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc0fa9a9c7dd1eb98556182c587ed59442df33d51103547d514ffc911db6da99c,18068895,2023-09-05 07:49:59
0x068287025Be1D8597184e04771Fe5286fEfB47De,27792753921712359,30000977137960617,RemoveLiquidityOne,141,71,0x4849df982a01c43c0c32e27ceebb1b2c2f17ee9fe17ca0360bfaaaad3210816f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x25c757418eb65c19ee61c3d87d3f5053e1df3a06d748326cf42da16065367ec6,18069283,2023-09-05 09:08:23
0x60674ffd5FB1F22F9DAf3014a93f59e037227B68,223045120593914862,240749183658934665,RemoveLiquidityOne,150,62,0x049ca0818ed6db3d80f635fa50c3980b27e2443b9f60b2ba64344dc0332b676d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x080cf903bbd913a27cd46135ba8c7da61ed1896ad64caa5ad4bf3419376be7a1,18070049,2023-09-05 11:42:35
0xFd459AECaf4A3dFE2F6594bC9c875Dc2593B039F,7776427420909868221,8392121363313785511,RemoveLiquidityOne,308,135,0x485fda523b48973123a38a8ec77c41aeeb8260b649b7fb5e7ac3be2bcf385c25,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x95d3c7f131d17da52d132f52abd99910618908de70c2af8f4a7d00d9ae1bc678,18071168,2023-09-05 15:27:35
0x030D77F0C4363B843Ee6C25Ec9354F4836478F46,101356426712916314,109392005126598451,RemoveLiquidityOne,222,78,0x8ab358c23c60479596b2ea7f6029277ff33e927c6affb0cd795bcd7921ab0497,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1e969651d43f3ef313c9754db27014fdb34fd08f59a73f67f9334a96706ad036,18071507,2023-09-05 16:36:11
0xa6B5e232A725088c4B11660D55e6D70E86C96782,550373258111225521,593969596468602144,RemoveLiquidityOne,220,82,0x764d5f9d4ebe3b97d0864a43d4c40a76bb517af1f4b8eb7a8e1bf90c68a0146b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf4b1ffe443746c9cf0643735aafe1e2c91e74168bf65effb3beaf339aba2bdd3,18072542,2023-09-05 20:05:47
0x0e5437b1b3448D22C07caED31e5BCdC4eC5284a9,14433270061735478277,15585943748902981798,RemoveLiquidityOne,444,183,0x57e49dd005451bcc5cada52008f5d36480e1e483806da56e8fba9a7a6023f172,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1132c49c0ec2745d0472a747504eb4c917e622d69c517488e939037bcc202766,18074960,2023-09-06 04:13:11
0x506f4CEac12cE17426eE4C84f6209813c6A08683,25054151643008680797,27038355032433593630,RemoveLiquidityOne,305,147,0xcac948bf9027997dab1610786bb1bf9f2cb07570525322f0d42cd5c7437a67d6,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x407b710fe45c9c5fbef975a8769d3958ecd22ea8cf1297cbd7300dd6f31ca2ec,18075068,2023-09-06 04:34:47
0x43F085fa5e7B14a1e1cD9cf4A1F4e1D2c7464694,2518480329179217491,2719255566111054273,RemoveLiquidityOne,76,53,0x733139630e3fef39a0fcfe0f1f7c79c387190240aaa5be4072085b113e2bc94c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2f196cf581a2b72b7c05fe7bd8d37107ecbb725a9304e3eca69a321401b58637,18075451,2023-09-06 05:51:35
0x749deb7177a52EFbb46C320839a0645De5aa0fd4,34693294496524150855,37460461294997016844,RemoveLiquidityOne,118,65,0x969b2690e9bd15873c8f464f1f763409b288493b63bfb881fbb4832b31fbe600,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x79eb30052459b0b7b2cefcca9685087536ca72d1f8a4a8f6d6d6f3c4e524329e,18075813,2023-09-06 07:05:23
0xDfc968aA66A31C25fc999e57E4FFc39104Db94E3,18799775043451661366,20299151846397876915,RemoveLiquidityOne,136,46,0x5541a22e8630276dda63102e322eb85b671f0d0314d892780a2c62aaed4dcc53,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xcff728b36226b2a31a72b1bf3622506c40096c78b6f9bb9b76c36e390fe2d2df,18075909,2023-09-06 07:24:59
0x030D77F0C4363B843Ee6C25Ec9354F4836478F46,18525635560235160,20005146434921893,RemoveLiquidityOne,202,70,0xc17f095046e671997f99556dc2e89e9d530579e19f578e55f3125e85d06156f3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x03d18186894acb3710e159d94fcf244b07811b1c1fd9c008d950f389add7bc3d,18077294,2023-09-06 12:06:11
0xAb9e491bA682bB256Ae31841641B0835FaB75E08,8011072591617023916,8646390459710116873,RemoveLiquidityOne,350,123,0x91318ce0f58959e73145d62fba388081cf7798a9c8622c5d5037f66300757374,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd9ddc9d32a29ed46e4d8da4dd83c8d55b1e15d2187dbaee5108aa62ae6f4e473,18078034,2023-09-06 14:35:47
0xd2FBdaD84824Be4578DbCD6139EDD2ed969134Ec,503827948167699882,544078553402534755,RemoveLiquidityOne,288,106,0xf0bf1fbbad37f503cbfc7fd29ace38c9339ecdb4a4b9b3c89332d0a349d10d53,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd444210b36cd4d851608571512141bc63626959a2ec3412ed486d5120b3ff845,18078158,2023-09-06 15:00:35
0x7Fb69e8fb1525ceEc03783FFd8a317bafbDfD394,7284905430422982781,7860929828026136380,RemoveLiquidityOne,189,41,0xa7f61de735c55208173a8f18fbb970739392dab11b64b682d0eb3071d80698ec,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xb3b3ae71a5adddafd7ab76153ed018d074b0fc1fae468a5e31f57746d0cd044c,18079314,2023-09-06 18:53:23
0x60427A54ff81a4c7390bafFe2f52965534126eE4,9375290823243263271,10124794740199205591,RemoveLiquidityOne,240,72,0x3013ce788a16340eba7e7f39e2f4dba08acc1165a6e1f3439e43147b6b7c285e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x39f16d2095afb199050c3b4ca99807f834f3b3719af98a06d9dc7b691e4d9cac,18079374,2023-09-06 19:05:35
0x424e8Ce4B3fC93606F17e9d7C2F201884079a805,387943352763713785,418661961298105323,RemoveLiquidityOne,334,100,0xefd2f3c661dc700e953a5f1f5b1ed2112585db8889cf9e9da0715b3fd6db14c8,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe64fc45ff4225288329d36a553176449d48eb165a77bec0904d094a8226e46c2,18079691,2023-09-06 20:10:11
0xEbA684D78b856F2aFD520685C312e69797917B0d,3070548465554757106,3313584576512200951,RemoveLiquidityOne,96,79,0x179eab24623ed9f505eef93060c00c15d5fb9b531578d30fb375eea870637d28,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x360674dd839b1fb0b83ca5a20ec7dedc6ccae6575e8a578aea8b1c23265d70e2,18080608,2023-09-06 23:14:11
0xb634316E06cC0B358437CbadD4dC94F1D3a92B3b,10953345846001030755,11828859863884711076,RemoveLiquidityOne,61,5,0xcec5c24d7df69a95fc43a75328d06d7cd2ff14e0f61571835688366a1cb9034c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3c31af0c96c243587614aeceb60fc1bd4587fa141564f5168f8fc1ebd64b0523,18081774,2023-09-07 03:09:11
0xAb9e491bA682bB256Ae31841641B0835FaB75E08,20653861427266890400,22292690139651573898,RemoveLiquidityOne,301,133,0x2ff9cb0ec34fa1316ccb028bbb9049957d7d6fc7b3a5c4030dbd0738cf857b64,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xdd3a24753e5a25bf4cecacef87a078ed5360f518a27a1dc1b3ef063e5f66326e,18083709,2023-09-07 09:38:59
0xb634316E06cC0B358437CbadD4dC94F1D3a92B3b,995016572625773000,1074462617357618500,RemoveLiquidityOne,80,7,0xa71dde74719d8005d92c19fab1cdd011572dacba4a94dec5dd40f2f7491403ae,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1b2f6714cb6845f3fb7825ad42a67149e7e51674a66444347aace818ac5274bb,18083772,2023-09-07 09:51:35
0xb634316E06cC0B358437CbadD4dC94F1D3a92B3b,1530463387998847774,1652581145925598547,RemoveLiquidityOne,19,2,0x7c5ae728380c8a326b170c20cd2f8f6701171f1f4935af9257b27a8ee979b7b9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x9908d59c545e645cc6e061c8a0c3fbce42cda5c1d13dfec894f6ba0cc8794151,18084918,2023-09-07 13:43:11
0x7d109d1926812DC88cb6B2A366114fBF26846Df0,4630883770781883,4999110668434244,RemoveLiquidityOne,335,135,0xd1c2e81e006c3a2e3ff65c9637ac10ce521b430367bd21dcbe0da1540806a4a0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xffacf03cffb54dc3bf780d111a0e62351979bb11ce355d7485f6a2a5efa578e2,18085028,2023-09-07 14:05:11
0x7d109d1926812DC88cb6B2A366114fBF26846Df0,73988731029213788,79867436926434804,RemoveLiquidityOne,70,30,0x98aa1a6dd76246b085f93f2d4d29191d9e61ca235cf7757ebd8d998ea196dfaa,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x09bb106699d3735d585dcf05d6d210c7bea378045a1531d5b9fcb49a2d1795b7,18085041,2023-09-07 14:07:47
0xF22AcC7469FBD1045F0ddF885A27dFa34A5B22C5,1881876278216225348,2031416099333175670,RemoveLiquidityOne,100,35,0x4816b69ce0d0885c10ce54cb93a7f9f0bec67a2b964f3536f3b7ec446541dfa4,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7f156990cdd7d164832e9e4fb773771ef3c4674a165901afae6156f2804c0aa1,18085761,2023-09-07 16:32:35
0x2cCB1Cb25695aF8F4FF38352C2696A0Af8297D01,44544963608062877557,48084944115280787888,RemoveLiquidityOne,193,44,0xb0f654e8e891d79ab3dcdec2c18156b7f60f5f4a7b6bff9c5fd425f64d7a93d4,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf86baeae2067e5ac5952d3622a48a3195ca5884bc4c36afa584a9f7437161463,18086762,2023-09-07 19:54:11
0x6073e5f32f52a8242169A1a63c0E0A4C7cBC74DD,4526842568423541270,4887993777169574210,RemoveLiquidityOne,234,104,0x97b44aacb224baf8193797aa249e494cfaa435ff5c7676ec847ed9cf9ca8e006,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3b10b91e56c0585d2cb63f9cb1137019b2e97d830dd7e61072c1291e808aa9d0,18089230,2023-09-08 04:10:23
0x7Fb69e8fb1525ceEc03783FFd8a317bafbDfD394,4655782502837900698,5025864891036277921,RemoveLiquidityOne,288,109,0xc4f048e535dbd90328865fa801987f354c28f4474ff36b3480596f1d0a9e8cbc,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x048d20c7202c16794d0aa8c5d23527233e8f5e5c3a91a8a2b9a98238495b6add,18090725,2023-09-08 09:11:59
0x2FEE07da03BfeF78B3f0855395288A48137b5E4b,1867594984681071362,2016661881772364076,RemoveLiquidityOne,115,42,0x11bddf75ab5c9ed25868e72bef14751b798ae13109ae29a91eca37b2eb3d6488,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x57f798f16e87b43962c31d3b4cbd925f11e3b65ecbb7a3bc5b2d75829a976fc5,18092033,2023-09-08 13:36:11
0xB80465b4ad8610e8660255A7db35133d4DD84A28,185570720998018509,200410189936430447,RemoveLiquidityOne,221,68,0x5bfb8cd296737087853575de2fe437c4cd3d8b6426e550d8e8f4a97f8972e3c3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7c0121062b01db7f42a257c91121943cfb982547061687d9d7b2a7c538ae0cde,18092961,2023-09-08 16:43:11
0x802658Bc10C73Dba544BA02B2C69Ef8d4e3FaF0d,16070877992523910610,17354183605665485240,RemoveLiquidityOne,124,47,0x3d1091622f0437101a6b54dca12247abfebf87dcec1401ee2d02a32a480d089d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x20b9c9b133fb5cf086e5f992f5bb4e5fe8f0aae7287f9366758c4e59fcd0f014,18098100,2023-09-09 09:59:35
0x31088fAFf89088A15be935e8A8Fb6FEC891C08ef,214817251634676486,231926890323532121,RemoveLiquidityOne,219,68,0x18f91fb1c4be07e938528f7a0568b27bab599d681148a3ea8b3333a6d97fb2d5,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x527599380c035f5cd29f7f3443af8bde2ea12e5cd37e647d308fe8efcbffebde,18099398,2023-09-09 14:22:47
0x36Bf1AAc7DEd394fdAf42cef3A85E2A9Eb77B65d,5067686583292468379,5471027195328180527,RemoveLiquidityOne,106,22,0x195ca83002b2b17e175352cc25c558702fee3d8c5df5b8266026e7d1f0aa71fd,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x04fbba5bec57b23f0d5780869f13d2ce483807f04ab8cfce8da7b24f27fbf0e9,18099872,2023-09-09 15:57:59
0x42D25cbC3840659DA9ae065F87dAaB9e61aD3c44,41744480839593128,45081897142514714,RemoveLiquidityOne,165,67,0xa3a7586bc32d3d5c771ca4821bad8aa507a830a2a225774e398d7a693ae5efd6,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4d15a5fdd6685bdb2317aed894040e42243d8448914c3666677afce3e10f9348,18099878,2023-09-09 15:59:11
0x7Fb69e8fb1525ceEc03783FFd8a317bafbDfD394,4578042918965305557,4942572659864117093,RemoveLiquidityOne,168,63,0x4ccb6c71aba7c9abdfdf43cf0cf6bc3623cc6a1828dc87c06090a19530f1c68c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6ba53358adc826e75701f77c1d2310af20c2e5b2b824453de5e131c7d31729d1,18100268,2023-09-09 17:17:47
0xC97252f98B7159251D410fE237674dC5bF7465A1,622342074646641454,671877947583872354,RemoveLiquidityOne,149,77,0x83fd8cc7523f3df56d37a1cbe023ec18753cc8782e748f05e4d7c53dfac8d650,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf7d7bd10b38fdd3b8793163cf7ad66f271fdf49518d9423098b413467ede532e,18101108,2023-09-09 20:06:35
0x974dD3B4e5E00BC3117Fbba15E521B6B5aFC151C,33468692719578798007,36144224090442441340,RemoveLiquidityOne,133,21,0xc591763f31a80b5ed44b48eb43d8f33009d1057de32f2ab988dfdabf566d93ed,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6fae56a0c62266a57926fd94c643e157e41afc9cacaf4ebfc39598fbe9a8e203,18101734,2023-09-09 22:12:59
0x049808d5EAA90a2665b9703d2246DDed34F1EB73,31471412558940394,33976576134162180,RemoveLiquidityOne,174,26,0x6ece062ad42621c2a3d44bceb28dfb02182765c45547034328e2c6e62a8cbec0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xcdf7f2417ab1c61afbd46caf494287ec35cec8af93c1da24027180ffc76ec1c8,18102068,2023-09-09 23:20:11
0x0Ae3d5949202165584A270cbac7A733b0307a766,30487909656405558,32914781217381562,RemoveLiquidityOne,337,112,0x670aad0a6f30b60abd7cded4ab5fc97081dd6dc29c95ca0b4076770e5319bd2b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc6946e0944268cb6a458bf56a070bb54014fd6b2407fde3a581c9e40b466d619,18102168,2023-09-09 23:40:35
0x7565DEdDCB83a14B185eb9520914bB918cDfE983,30487930958531638,32914804008421323,RemoveLiquidityOne,126,46,0x5b0ec9385f46ae307a41322ede85a1ddc62da655375cf1c24f265631e7d91791,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8d4c6e8938110692d14ce19fafd52486afb1cb03b4bf86545fa17ad1a3bd4584,18102281,2023-09-10 00:03:59
0x748BDE1b23b36E0b4750C8709221D2f10Bf2F629,8791484252548563598,9491755594529598314,RemoveLiquidityOne,279,123,0x63c4f6a826997586820ce23efc77ea5c41022d370dfee0b930a177769d8da1dd,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd81291165025b734a818c0fd927dee22ca27260795c68cc14b81228e228755f0,18103570,2023-09-10 04:23:47
0x7478ce077CccFB1132D7c1eF03db0bACe7e66865,192543290214351827,207871280003246979,RemoveLiquidityOne,54,46,0xd610b7b19506e3fc9ab9ed60d174d510d2fe9a340bb9fb3d3d286727d5b8c454,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xb7fd29655996cc1e38546c7ae81fd12753c1e057825e5eb3c72fcf4555a02613,18103684,2023-09-10 04:46:47
0x519A9ae0783c86a9cDE40b7d72f338d729625614,277953827232862878,300085880219419686,RemoveLiquidityOne,75,42,0xd27347725033b664b0eb838a2750467b4cc7fd4be280867e7c4e3d513acfcba8,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x409d08b3f783a605c4662a72320057eadacc20bafe91b2f176a55f82b1bb8f05,18104509,2023-09-10 07:33:47
0x83945FC08C3A1fC3C273005BFd84ED10267B8BC4,672876388564421886,726614913621579838,RemoveLiquidityOne,27,34,0x78b92b4724f3e28874348a7a4f9bfc6e77cd276b3bc607c537fc8a20832983c0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xa80d123a192aeb47448f65085299f68f35541aacb7129bb954bd05c953d7ce06,18105227,2023-09-10 09:57:59
0xa74967dFA057B9ed948Aa5601076aE0045AB1676,3759957183415997408,4059534757462263467,RemoveLiquidityOne,95,83,0x16fcee318a2d5dc134254fe48743faa35a0a067951ef445446bc25cb79532e4a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2d27428dd2d09ef3bd3adf551d01854d3494e4dbc93f6ff4e09fc841903cdf6c,18105268,2023-09-10 10:06:11
0x3AcC790459861F00750f2797A3bA0Eb5Adfb86F3,1117535458087857574,1206575378995744949,RemoveLiquidityOne,325,103,0x5d49dac86146e8bbcca55c74c08e6e86f033686658bd928c563ee1011b98a6cf,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x5535b580b7f4d4486e45fe02457c09aca4ee9efb83b705c25f1b7aca37b231ee,18105330,2023-09-10 10:18:35
0xE2Ac7d2e6fA16368C52dC876819B03c8d0a6fbdF,23299349246093348892,25160089773706747731,RemoveLiquidityOne,209,64,0x2a4f766ac8a704235293b39231aa5fd92be5c6301273ea050c6b8f57dc450b87,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7d29573951eb39a0945902527b60038dc2df4d4c65d1d3864ae7e221f398dbe7,18105417,2023-09-10 10:36:11
0x0a8f4E308B17F836eAb6493F42E48ac07D30946D,30487930937671646,32917929848736151,RemoveLiquidityOne,159,60,0x4bec64e7a68ae55e822afd0b8ad822abf53d4f1c7b353a2eb90d04ebbc04a77a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x524853a00b965a78b25b4393ab110dba2ba0874333a5f25207fe25416d09e166,18106557,2023-09-10 14:25:23
0xfba674dBBbFaFEd6da9895051E5204DE824325b9,23603559503610877,25483433692806996,RemoveLiquidityOne,106,46,0x6a6c7ecda2e86c81503600b7b0f7df5cc9b973a4bcd8cd93903080bcbf1f9017,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x70f111e2ea1a8c806e1168cda60a4d5b4bafe714ab7909709a756d75a518cc4f,18107182,2023-09-10 16:31:35
0x9B9ce348D807DA476227BD1e5cC0ABc4a1c7774B,35437563319274954562,38271110324461459750,RemoveLiquidityOne,179,66,0xa9a55aea39fb3f457d70027cef240850c78680c225813ea07473870ea23aae25,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2c994c102a34f3a6a55018b479e9d09bad929e933dc220092b1b05bb58575f3a,18108296,2023-09-10 20:16:23
0x10e718d83Bb27AF7148162c99331a478b2b67729,87740844759488622436,94732315466627765468,RemoveLiquidityOne,300,102,0xf91a62eb830fee939c4eadf5791db433e35ab818ec335ae1685c1304088ee54c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0b8f8eeb65fcfe57234aef2fda565d6ec114c1deab9a41195289cc654d3f6e10,18109258,2023-09-10 23:30:59
0xD7fc3C8a9352D975C41b732Af8Bd9E1071c7b057,4617983426113612668,4985817815069063783,RemoveLiquidityOne,86,40,0x608df12a620b516fcc34ed4d58b47d0e716cf064f8757e0634b180de1c5f3138,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x9e549a7fba565679bec5d65d40ffe40fee702ce5e913621d46bc69078f520a0d,18110042,2023-09-11 02:09:59
0xd99D383ff00A24A5AF94B64C09570B8D8fB7AA0F,290645068445675088,313795544801275851,RemoveLiquidityOne,224,101,0xed4c8b0fb4de22936e7cfc1bb8a0fff142de0f1a56b248421e62221cc0119a4a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x58c5d74c17981e4b5f038fd449728657241ae1e45b46815adc2801de9c001290,18110069,2023-09-11 02:15:23
0x8A4f08B46438851d9A1eA0C6eBfF41a07f07B61d,970561710623150891,1047876210143658433,RemoveLiquidityOne,234,95,0x9e78a7ab14c86926f71df8b05a0875b7e1f5c5b9d64c9cdd0c5cbda380103636,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x61269ff6885cd4b0f384fe956a595a474df3cdc7864344c30959eb967b95b094,18110394,2023-09-11 03:20:23
0xB1D16a60F33275c63D0567E44EDdea456781760e,13888082121953652,14994882206091459,RemoveLiquidityOne,143,68,0xa3e904406e30f096a2ffe38ade239a8b59b024ebb6382e2aed7530d8d1aa7549,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xcd3ca2d1f86c4e6e52bb511e5ef0e172ae1446372c10c794abec0be092ab8744,18111504,2023-09-11 07:04:23
0xD97CCF2EeCa2EE80f2D0b2ef0A33cDde9aAc1a74,4232142928601488385,4570522502429494532,RemoveLiquidityOne,234,121,0x7669d149b66d94d53cc7c924be4d5b44ad4948e49531c04d684fa6e44e240a7d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x399c1eaef1205c92b85c8cdf7351e51c00800dfd43250ba742164c17a14f5e63,18111802,2023-09-11 08:04:35
0xDC138Fff4F6a48D45Af899262d8FcEbe4053A9F7,235102176602490105,253838678385698513,RemoveLiquidityOne,79,53,0x611e258bc329bbcf3412008ca44a5b66533a5104de87ecb54c55ce9df1f48127,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7d44e5b86fcafd9f7fe46ca82b735826d5ef55ebef5dec01b8435a417367d55c,18111886,2023-09-11 08:21:23
0xB94c1aEB26e20411033d6F49caFeBB63Fe8C06DC,10040749848049034,10840971737937966,RemoveLiquidityOne,46,21,0xf6d7088dc584061841e03721d25267505ade98425b5454b87b456ba75d8fdde3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc141087718d1239a35a3c2fd72390f228040ae7cc18c9813892dc159f4b5e1d9,18112763,2023-09-11 11:17:59
0xB94c1aEB26e20411033d6F49caFeBB63Fe8C06DC,3105855703135464810,3353383323942152114,RemoveLiquidityOne,172,101,0x39a0a711fe7095a93830c0eaec830c12a917c0b105d3a99f20f546708c478fc5,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd3488b3fb8e848cdc29661b4005185ff24d45aa3a178f6010870eb6f20831f78,18112777,2023-09-11 11:20:47
0x74f0AE401C40828779a1A059885231Cec11AaC91,3104372227714970148,3351649957827890186,RemoveLiquidityOne,115,36,0xc0effc09bbb678740f06fb103fd9d7845a69eb6b699b61ce4c825fc76b4cbe1f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3d341d05eb08f61e158001a41de2b4bbd5fc6057558f34e4705c23b08a318067,18112898,2023-09-11 11:44:59
0xF46E701AB53E18d270Fb2c472F2EAe275C01bDDC,26014856784120221503,28089457345477228699,RemoveLiquidityOne,305,111,0xbe2147251bd201aff41ead2ef83faace9a16f28c27117857c28261feb0199e02,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x93acf5e07009683bdc5c58fdb8c5b5930eb89acc432da43c8d6f36834d1d9ca1,18113187,2023-09-11 12:43:23
0xA7a927E2C8B1585eD4CcF4553464F6D70fB10378,40000000000000000000,43182223918113284572,RemoveLiquidityOne,273,111,0x91cb2cb996b8bb87630eb7a01b5315901e87d6157f1ee34a40647b335309f201,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xed9f99d0ef12be51683b4e1b7164c9d739abd60a99af998d3408eb4f1f3e226e,18114319,2023-09-11 16:31:59
0xF9fDc2B5F60355A237deb8BD62CC117b1C907f7b,9670652508432696340377,10431160467476020286658,RemoveLiquidityOne,87,20,0xa0df2e4b0065b6c7f78853dbd41a8df0f81892796c6306a00f69194366b1f101,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x00106a203507f428e51c5e36c56ff3b9b4016e94ba60d9d558f3a2d3b16ef573,18116044,2023-09-11 22:18:47
0xbeCc88794092261c7FcBb1b8635C6cBF6E8F129a,1866707033321620285,2015560621224177868,RemoveLiquidityOne,35,15,0xf8491e55afb6796ef55e0826305133a945f403ed5b276a60ea9da0369413b860,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd212c341c33d766f8d821b7f9ef1b449851261b989df3c4eb457be9e76f5f35c,18117328,2023-09-12 02:37:59
0xb98B88a09998b596648f41A4A27d0237edA58Ba6,23603559478604927,25485469834970757,RemoveLiquidityOne,192,86,0x5280f38dfb4fa1238ff824ddbf8d571e443c7bac7f739f4aba4f857daedbf37a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x00041483d81ce73b05c3a2cedd037de30fb7c5fefd300df80ea1a687beb0a68a,18117657,2023-09-12 03:44:23
0xF31Cd3FE1B267A74eEF137b046E96E720c837A54,2046704732736404660,2210458927815502118,RemoveLiquidityOne,131,46,0x917e92e0b4977c7b619ce368151131265ac334bd597e62ef231cc092bfdb0d46,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8bc10aac4f67b9ee9130f0006bfbbe014bbbf7ba2862c8272bcb9cc8765e9f5f,18119393,2023-09-12 09:35:35
0x5E1940127100D6C61DeC86d6EbE142363a5a1fa6,333803181531535268,360427201162044264,RemoveLiquidityOne,182,97,0x02e786df8027ad9b851312c1a520b01ac2ab061bc990ec6a412b6a8a6752ea44,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfde9eadec0fcc75653fb38a178fddeb1be958f7ebc0fac518bee582b81b8c105,18119410,2023-09-12 09:38:59
0xAb99Ea77962A04445675EE93Ac671fC9Bb819767,917215248786482471,990636664046581267,RemoveLiquidityOne,162,62,0x65485a1f7daf5af08725f411c9b9bc617cd468ef2d54b20fbd077ab7a8c7cf96,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe782256cb17486bc187072acf5bbd7581e50401549f0a1dc39897342d379dff4,18120208,2023-09-12 12:19:35
0x7Fb69e8fb1525ceEc03783FFd8a317bafbDfD394,103072297661348303448,111286057366042422814,RemoveLiquidityOne,157,91,0x6c4043d4d483c9b4bba75b887c025963d492af73bc837950e4cf096f78e7f720,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0c02e14f3f68a468fd22c617cbab1abafa9e23b65f9c5f6355f2b9625e71ed97,18120972,2023-09-12 14:54:11
